,TimeStamp,D1_Commanded_Torque,D1_DC_Bus_Voltage,D2_Motor_Speed,IVT_Result_I,Wheel_Speed,Power,Incremental_Energy,Total_Energy,adjusted_time_ms,time_on_video
3701,1718634563754.0527,25.0,515.437,414.334,2.48558,3.1910492765172265,1281.15989846,11.53043908614,9073.170385133566,33165199.871656794,552:45.20
3702,1718634563763.0525,25.0,515.7,447.842,2.81542,3.449115665366655,1451.9120940000003,13.067208846000002,9086.237593979566,33165207.589929994,552:45.21
3703,1718634563772.0522,25.1345,515.475,469.42,3.1452600000000004,3.615301547502055,1621.3028985000003,14.591726086500001,9100.829320066066,33165215.308203194,552:45.22
3704,1718634563781.052,25.2,515.525,467.58,3.24097,3.601130538922523,1670.80105925,15.03720953325,9115.866529599316,33165223.026476394,552:45.22
3705,1718634563790.0515,24.6621,515.812,436.864,3.30911,3.3645671152655146,1706.87864732,15.36190782588,9131.228437425196,33165230.744749594,552:45.23
3706,1718634563799.0515,24.4,516.068,394.426,3.1007800000000003,3.0377251249947714,1600.2133330400002,14.40191999736,9145.630357422557,33165238.4630228,552:45.24
3707,1718634563808.0513,24.9379,517.154,359.162,2.67637,2.766134664914007,1384.09545098,12.456859058819997,9158.087216481377,33165246.181296,552:45.25
3708,1718634563817.051,25.2,517.058,344.878,2.4021,2.6561245091802945,1242.0250217999999,11.178225196199998,9169.265441677577,33165253.8995692,552:45.25
3709,1718634563826.0508,24.6622,516.737,355.785,2.31125,2.740126243189508,1194.3083912499999,10.748775521249998,9180.014217198826,33165261.6178424,552:45.26
3710,1718634563835.0503,24.5345,516.663,385.763,2.2634600000000002,2.9710058601445084,1169.4460339800003,10.525014305820001,9190.539231504647,33165269.3361156,552:45.27
3711,1718634563844.0503,24.6,516.4,423.885,2.5415,3.2646075933341323,1312.4306,11.811875399999998,9202.351106904647,33165277.0543888,552:45.28
3712,1718634563853.05,24.6,516.4,456.711,2.818,3.517421467047018,1455.2151999999999,13.096936799999998,9215.448043704648,33165284.772662,552:45.28
3713,1718634563862.0498,24.6,516.737,475.172,3.05601,3.6596013525832873,1579.15343937,14.212380954329998,9229.660424658978,33165292.4909352,552:45.29
3714,1718634563871.0496,24.6,516.046,470.462,3.2927,3.6233266512737243,1699.1846642,15.2926619778,9244.953086636779,33165300.2092084,552:45.30
3715,1718634563880.0493,24.6,515.917,439.998,3.1902600000000003,3.388704039661304,1645.9093684200002,14.813184315780001,9259.76627095256,33165307.927481603,552:45.31
3716,1718634563889.049,24.4656,516.512,399.56,2.99398,3.077265319585704,1546.4265977599998,13.917839379839997,9273.684110332399,33165315.645754803,552:45.32
3717,1718634563898.0483,24.2656,516.712,367.415,2.74612,2.829696259374266,1418.9531574399998,12.770578416959998,9286.454688749358,33165323.364028003,552:45.32
3718,1718634563907.0483,24.2,516.688,353.756,2.43518,2.724499625576535,1258.22828384,11.324054554559998,9297.778743303918,33165331.082301203,552:45.33
3719,1718634563916.048,24.0656,516.712,366.022,2.2236700000000003,2.818967881683348,1148.99697304,10.34097275736,9308.119716061277,33165338.800574403,552:45.34
3720,1718634563925.0479,24.0,516.463,397.191,2.34967,3.0590201460395567,1213.51761721,10.92165855489,9319.041374616167,33165346.518847603,552:45.35
3721,1718634563934.0476,24.4032,515.583,433.19,2.475,3.3362713079170363,1276.067925,11.484611325,9330.525985941167,33165354.237120803,552:45.35
3722,1718634563943.047,24.6,515.212,465.825,2.81518,3.587614169326285,1450.41451816,13.053730663439998,9343.579716604607,33165361.955394004,552:45.36
3723,1718634563952.047,25.0031,515.3,485.169,3.15357,3.73659459865371,1625.034621,14.625311588999999,9358.205028193606,33165369.673667204,552:45.37
3724,1718634563961.0469,25.2,515.524,478.224,3.2985300000000004,3.6831067429010753,1700.4713797200002,15.304242417480001,9373.509270611086,33165377.391940407,552:45.38
